,Cueanexo,nivel
15324,820054400,Nivel inicial - Jardín de infantes
15325,820055900,Nivel inicial - Jardín de infantes
15326,820057200,Nivel inicial - Jardín de infantes
15327,820058900,Nivel inicial - Jardín de infantes
15328,820059800,Nivel inicial - Jardín de infantes
15329,820065900,Nivel inicial - Jardín de infantes
15330,820071200,Nivel inicial - Jardín de infantes
15331,820078000,Nivel inicial - Jardín de infantes
15332,820082500,Nivel inicial - Jardín de infantes
15333,820086103,Nivel inicial - Jardín de infantes
15334,820092800,Nivel inicial - Jardín de infantes
15335,820098500,Nivel inicial - Jardín de infantes
15336,820100000,Nivel inicial - Jardín de infantes
15337,820103100,Nivel inicial - Jardín de infantes
15338,820110600,Nivel inicial - Jardín de infantes
15339,820112300,Nivel inicial - Jardín de infantes
15340,820113400,Nivel inicial - Jardín de infantes
15341,820114101,Nivel inicial - Jardín de infantes
15342,820114501,Nivel inicial - Jardín de infantes
15343,820117200,Nivel inicial - Jardín de infantes
15344,820117403,Nivel inicial - Jardín de infantes
15345,820124600,Nivel inicial - Jardín de infantes
15346,820125800,Nivel inicial - Jardín de infantes
15347,820126800,Nivel inicial - Jardín de infantes
15348,820129900,Nivel inicial - Jardín de infantes
15349,820140700,Nivel inicial - Jardín de infantes
15350,820141800,Nivel inicial - Jardín de infantes
15351,820145400,Nivel inicial - Jardín de infantes
15352,820149001,Nivel inicial - Jardín de infantes
15353,820149900,Nivel inicial - Jardín de infantes
15354,820154901,Nivel inicial - Jardín de infantes
15355,820159700,Nivel inicial - Jardín de infantes
15356,820166500,Nivel inicial - Jardín de infantes
15357,820176500,Nivel inicial - Jardín de infantes
15358,820179701,Nivel inicial - Jardín de infantes
15359,820179900,Nivel inicial - Jardín de infantes
15360,820182200,Nivel inicial - Jardín de infantes
15361,820193600,Nivel inicial - Jardín de infantes
15362,820207400,Nivel inicial - Jardín de infantes
15363,820213100,Nivel inicial - Jardín de infantes
15364,820227900,Nivel inicial - Jardín de infantes
15365,820232200,Nivel inicial - Jardín de infantes
15366,820241700,Nivel inicial - Jardín de infantes
15367,820244200,Nivel inicial - Jardín de infantes
15368,820259700,Nivel inicial - Jardín de infantes
15369,820263902,Nivel inicial - Jardín de infantes
15370,820265300,Nivel inicial - Jardín de infantes
15371,820273000,Nivel inicial - Jardín de infantes
15372,820273200,Nivel inicial - Jardín de infantes
15373,820276100,Nivel inicial - Jardín de infantes
15374,820276200,Nivel inicial - Jardín de infantes
15375,820278600,Nivel inicial - Jardín de infantes
15376,820284501,Nivel inicial - Jardín de infantes
15377,820284502,Nivel inicial - Jardín de infantes
15378,820285103,Nivel inicial - Jardín de infantes
15379,820289002,Nivel inicial - Jardín de infantes
15380,820300901,Nivel inicial - Jardín de infantes
15381,820305300,Nivel inicial - Jardín de infantes
15382,820306500,Nivel inicial - Jardín de infantes
15383,820307200,Nivel inicial - Jardín de infantes
15384,820307400,Nivel inicial - Jardín de infantes
15385,820309500,Nivel inicial - Jardín de infantes
15386,820312400,Nivel inicial - Jardín de infantes
15387,820313100,Nivel inicial - Jardín de infantes
15388,820316700,Nivel inicial - Jardín de infantes
15389,820319200,Nivel inicial - Jardín de infantes
15390,820322000,Nivel inicial - Jardín de infantes
15391,820322400,Nivel inicial - Jardín de infantes
15392,820323301,Nivel inicial - Jardín de infantes
15393,820323501,Nivel inicial - Jardín de infantes
15394,820323600,Nivel inicial - Jardín de infantes
15395,820325300,Nivel inicial - Jardín de infantes
15396,820327300,Nivel inicial - Jardín de infantes
15397,820329400,Nivel inicial - Jardín de infantes
15398,820396100,Nivel inicial - Jardín de infantes
15399,820399200,Nivel inicial - Jardín de infantes
15400,820406802,Nivel inicial - Jardín de infantes
15401,820406804,Nivel inicial - Jardín de infantes
15402,820408600,Nivel inicial - Jardín de infantes
15403,820410300,Nivel inicial - Jardín de infantes
15404,820410500,Nivel inicial - Jardín de infantes
15405,820415200,Nivel inicial - Jardín de infantes
15406,820418701,Nivel inicial - Jardín de infantes
15407,820422404,Nivel inicial - Jardín de infantes
15408,820424700,Nivel inicial - Jardín de infantes
15409,820425300,Nivel inicial - Jardín de infantes
15410,820445302,Nivel inicial - Jardín de infantes
15411,820456600,Nivel inicial - Jardín de infantes
15412,820458900,Nivel inicial - Jardín de infantes
15413,820461500,Nivel inicial - Jardín de infantes
15414,820462300,Nivel inicial - Jardín de infantes
15415,820462400,Nivel inicial - Jardín de infantes
15416,820467400,Nivel inicial - Jardín de infantes
15417,820469200,Nivel inicial - Jardín de infantes
15418,860002300,Nivel inicial - Jardín de infantes
15419,860004300,Nivel inicial - Jardín de infantes
15420,860012500,Nivel inicial - Jardín de infantes
15421,860013400,Nivel inicial - Jardín de infantes
15422,860016700,Nivel inicial - Jardín de infantes
15423,860018300,Nivel inicial - Jardín de infantes
15424,860018400,Nivel inicial - Jardín de infantes
15425,860020100,Nivel inicial - Jardín de infantes
15426,860024000,Nivel inicial - Jardín de infantes
15427,860024200,Nivel inicial - Jardín de infantes
15428,860024800,Nivel inicial - Jardín de infantes
15429,860027500,Nivel inicial - Jardín de infantes
15430,860029100,Nivel inicial - Jardín de infantes
15431,860032700,Nivel inicial - Jardín de infantes
15432,860032800,Nivel inicial - Jardín de infantes
15433,860037300,Nivel inicial - Jardín de infantes
15434,860045500,Nivel inicial - Jardín de infantes
15435,860049900,Nivel inicial - Jardín de infantes
15436,860052900,Nivel inicial - Jardín de infantes
15437,860055000,Nivel inicial - Jardín de infantes
15438,860057400,Nivel inicial - Jardín de infantes
15439,860062300,Nivel inicial - Jardín de infantes
15440,860066500,Nivel inicial - Jardín de infantes
15441,860067700,Nivel inicial - Jardín de infantes
15442,860071300,Nivel inicial - Jardín de infantes
15443,860072000,Nivel inicial - Jardín de infantes
15444,860072900,Nivel inicial - Jardín de infantes
15445,860074200,Nivel inicial - Jardín de infantes
15446,860075300,Nivel inicial - Jardín de infantes
15447,860079700,Nivel inicial - Jardín de infantes
15448,860082900,Nivel inicial - Jardín de infantes
15449,860083700,Nivel inicial - Jardín de infantes
15450,860089800,Nivel inicial - Jardín de infantes
15451,860090700,Nivel inicial - Jardín de infantes
15452,860091700,Nivel inicial - Jardín de infantes
15453,860093100,Nivel inicial - Jardín de infantes
15454,860093300,Nivel inicial - Jardín de infantes
15455,860094200,Nivel inicial - Jardín de infantes
15456,860094700,Nivel inicial - Jardín de infantes
15457,860100800,Nivel inicial - Jardín de infantes
15458,860103200,Nivel inicial - Jardín de infantes
15459,860103800,Nivel inicial - Jardín de infantes
15460,860107500,Nivel inicial - Jardín de infantes
15461,860108800,Nivel inicial - Jardín de infantes
15462,860109000,Nivel inicial - Jardín de infantes
15463,860109800,Nivel inicial - Jardín de infantes
15464,860118500,Nivel inicial - Jardín de infantes
15465,860121800,Nivel inicial - Jardín de infantes
15466,860122200,Nivel inicial - Jardín de infantes
15467,860122400,Nivel inicial - Jardín de infantes
15468,860135800,Nivel inicial - Jardín de infantes
15469,860138400,Nivel inicial - Jardín de infantes
15470,860140600,Nivel inicial - Jardín de infantes
15471,860142501,Nivel inicial - Jardín de infantes
15472,860152900,Nivel inicial - Jardín de infantes
15473,860155300,Nivel inicial - Jardín de infantes
15474,860167800,Nivel inicial - Jardín de infantes
15475,860169100,Nivel inicial - Jardín de infantes
15476,860171500,Nivel inicial - Jardín de infantes
15477,860188300,Nivel inicial - Jardín de infantes
15478,860188400,Nivel inicial - Jardín de infantes
15479,860190500,Nivel inicial - Jardín de infantes
15480,860192900,Nivel inicial - Jardín de infantes
15481,860212400,Nivel inicial - Jardín de infantes
15482,860216100,Nivel inicial - Jardín de infantes
15483,860224400,Nivel inicial - Jardín de infantes
15484,860227500,Nivel inicial - Jardín de infantes
15485,900000500,Nivel inicial - Jardín de infantes
15486,900003700,Nivel inicial - Jardín de infantes
15487,900005800,Nivel inicial - Jardín de infantes
15488,900007600,Nivel inicial - Jardín de infantes
15489,900008500,Nivel inicial - Jardín de infantes
15490,900018200,Nivel inicial - Jardín de infantes
15491,900020100,Nivel inicial - Jardín de infantes
15492,900026000,Nivel inicial - Jardín de infantes
15493,900028400,Nivel inicial - Jardín de infantes
15494,900030300,Nivel inicial - Jardín de infantes
15495,900030600,Nivel inicial - Jardín de infantes
15496,900033700,Nivel inicial - Jardín de infantes
15497,900034500,Nivel inicial - Jardín de infantes
15498,900037400,Nivel inicial - Jardín de infantes
15499,900044000,Nivel inicial - Jardín de infantes
15500,900046300,Nivel inicial - Jardín de infantes
15501,900051100,Nivel inicial - Jardín de infantes
15502,900065700,Nivel inicial - Jardín de infantes
15503,900067300,Nivel inicial - Jardín de infantes
15504,900073200,Nivel inicial - Jardín de infantes
15505,900076800,Nivel inicial - Jardín de infantes
15506,900078500,Nivel inicial - Jardín de infantes
15507,900078800,Nivel inicial - Jardín de infantes
15508,900079200,Nivel inicial - Jardín de infantes
15509,900085400,Nivel inicial - Jardín de infantes
15510,900093800,Nivel inicial - Jardín de infantes
15511,900098800,Nivel inicial - Jardín de infantes
15512,900100100,Nivel inicial - Jardín de infantes
15513,900103600,Nivel inicial - Jardín de infantes
15514,900164200,Nivel inicial - Jardín de infantes
15515,900177200,Nivel inicial - Jardín de infantes
15516,900194003,Nivel inicial - Jardín de infantes
15517,900196400,Nivel inicial - Jardín de infantes
15518,900197400,Nivel inicial - Jardín de infantes
15519,900201800,Nivel inicial - Jardín de infantes
15520,900202900,Nivel inicial - Jardín de infantes
15521,900207100,Nivel inicial - Jardín de infantes
15522,900219700,Nivel inicial - Jardín de infantes
15523,900220100,Nivel inicial - Jardín de infantes
15524,900224800,Nivel inicial - Jardín de infantes
15525,900225200,Nivel inicial - Jardín de infantes
15526,900225500,Nivel inicial - Jardín de infantes
15527,900226500,Nivel inicial - Jardín de infantes
15528,900226900,Nivel inicial - Jardín de infantes
15529,900232400,Nivel inicial - Jardín de infantes
15530,900233100,Nivel inicial - Jardín de infantes
15531,900235600,Nivel inicial - Jardín de infantes
15532,900237300,Nivel inicial - Jardín de infantes
15533,900239200,Nivel inicial - Jardín de infantes
15534,900240600,Nivel inicial - Jardín de infantes
15535,940000800,Nivel inicial - Jardín de infantes
15536,940018700,Nivel inicial - Jardín de infantes
15537,20007600,Nivel inicial - Jardín de infantes
15538,20012300,Nivel inicial - Jardín de infantes
15539,20012600,Nivel inicial - Jardín de infantes
15540,20015500,Nivel inicial - Jardín de infantes
15541,20015800,Nivel inicial - Jardín de infantes
15542,20017700,Nivel inicial - Jardín de infantes
15543,20019800,Nivel inicial - Jardín de infantes
15544,20025300,Nivel inicial - Jardín de infantes
15545,20028700,Nivel inicial - Jardín de infantes
15546,20033600,Nivel inicial - Jardín de infantes
15547,20034401,Nivel inicial - Jardín de infantes
15548,20047700,Nivel inicial - Jardín de infantes
15549,20057900,Nivel inicial - Jardín de infantes
15550,20060600,Nivel inicial - Jardín de infantes
15551,20061704,Nivel inicial - Jardín de infantes
15552,20067700,Nivel inicial - Jardín de infantes
15553,20069100,Nivel inicial - Jardín de infantes
15554,20071700,Nivel inicial - Jardín de infantes
15555,20072800,Nivel inicial - Jardín de infantes
15556,20074000,Nivel inicial - Jardín de infantes
15557,20088600,Nivel inicial - Jardín de infantes
15558,20093101,Nivel inicial - Jardín de infantes
15559,20094900,Nivel inicial - Jardín de infantes
15560,20096600,Nivel inicial - Jardín de infantes
15561,20098900,Nivel inicial - Jardín de infantes
15562,20104900,Nivel inicial - Jardín de infantes
15563,20119300,Nivel inicial - Jardín de infantes
15564,20121401,Nivel inicial - Jardín de infantes
15565,20126900,Nivel inicial - Jardín de infantes
15566,20130400,Nivel inicial - Jardín de infantes
15567,20134100,Nivel inicial - Jardín de infantes
15568,20140800,Nivel inicial - Jardín de infantes
15569,20143100,Nivel inicial - Jardín de infantes
15570,20151800,Nivel inicial - Jardín de infantes
15571,20152201,Nivel inicial - Jardín de infantes
15572,20164600,Nivel inicial - Jardín de infantes
15573,20165600,Nivel inicial - Jardín de infantes
15574,20168800,Nivel inicial - Jardín de infantes
15575,20169100,Nivel inicial - Jardín de infantes
15576,20169204,Nivel inicial - Jardín de infantes
15577,20170500,Nivel inicial - Jardín de infantes
15578,20172700,Nivel inicial - Jardín de infantes
15579,20181200,Nivel inicial - Jardín de infantes
15580,20181700,Nivel inicial - Jardín de infantes
15581,20188400,Nivel inicial - Jardín de infantes
15582,20189000,Nivel inicial - Jardín de infantes
15583,20209300,Nivel inicial - Jardín de infantes
15584,20217800,Nivel inicial - Jardín de infantes
15585,20240100,Nivel inicial - Jardín de infantes
15586,20244400,Nivel inicial - Jardín de infantes
15587,20287600,Nivel inicial - Jardín de infantes
15588,20298100,Nivel inicial - Jardín de infantes
15589,20299100,Nivel inicial - Jardín de infantes
15590,20301001,Nivel inicial - Jardín de infantes
15591,20309200,Nivel inicial - Jardín de infantes
15592,20314800,Nivel inicial - Jardín de infantes
